2019-03-31 14:58:17,639  INFO  点击 滑动 
2019-03-31 14:58:20,582  INFO  发现 滑动
2019-03-31 14:58:20,584  INFO  点击 滑动 
2019-03-31 14:58:23,444  INFO  发现 滑动
2019-03-31 14:58:23,446  INFO  点击 滑动 
2019-03-31 14:58:26,260  INFO  发现 滑动
2019-03-31 14:58:26,262  INFO  点击 滑动 
2019-03-31 14:58:29,061  INFO  发现 滑动
2019-03-31 14:58:29,062  INFO  点击 滑动 
2019-03-31 14:58:31,843  INFO  发现 滑动
2019-03-31 14:58:31,845  INFO  点击 滑动 
2019-03-31 14:58:34,715  INFO  发现 滑动
2019-03-31 14:58:34,718  INFO  点击 滑动 
2019-03-31 14:58:37,577  INFO  发现 滑动
2019-03-31 14:58:37,579  INFO  点击 滑动 
2019-03-31 14:58:40,512  INFO  发现 滑动
2019-03-31 14:58:40,514  INFO  点击 滑动 
2019-03-31 14:58:43,291  INFO  发现 滑动
2019-03-31 14:58:43,292  INFO  点击 滑动 
2019-03-31 14:58:46,130  INFO  发现 滑动
2019-03-31 14:58:46,131  INFO  点击 滑动 
2019-03-31 14:58:48,895  INFO  发现 滑动
2019-03-31 14:58:48,897  INFO  点击 滑动 
2019-03-31 14:58:55,181  INFO  发现 奖励
2019-03-31 14:58:55,183  INFO  点击 奖励 
2019-03-31 14:58:56,677  INFO  发现 滑动
2019-03-31 14:58:56,679  INFO  点击 滑动 
2019-03-31 14:59:01,341  INFO  发现 探索
2019-03-31 14:59:01,344  INFO  点击 探索 
2019-03-31 14:59:06,542  INFO  发现 小怪
2019-03-31 14:59:06,546  INFO  点击 小怪 
2019-03-31 14:59:16,494  INFO  发现 准备
2019-03-31 14:59:16,497  INFO  点击 准备 
2019-03-31 14:59:27,284  INFO  发现 胜利图片1
2019-03-31 14:59:27,286  INFO  点击 胜利图片1 
2019-03-31 14:59:28,604  INFO  发现 胜利图片2
2019-03-31 14:59:28,606  INFO  点击 胜利图片2 
2019-03-31 14:59:30,011  INFO  发现 胜利图片2
2019-03-31 14:59:30,014  INFO  点击 胜利图片2 
2019-03-31 14:59:34,427  INFO  发现 小怪
2019-03-31 14:59:34,430  INFO  点击 小怪 
2019-03-31 14:59:44,124  INFO  发现 准备
2019-03-31 14:59:44,126  INFO  点击 准备 
2019-03-31 14:59:54,767  INFO  发现 胜利图片1
2019-03-31 14:59:54,769  INFO  点击 胜利图片1 
2019-03-31 14:59:57,524  INFO  发现 胜利图片2
2019-03-31 14:59:57,525  INFO  点击 胜利图片2 
2019-03-31 15:00:01,972  INFO  发现 小怪
2019-03-31 15:00:01,975  INFO  点击 小怪 
2019-03-31 15:00:11,796  INFO  发现 准备
2019-03-31 15:00:11,798  INFO  点击 准备 
2019-03-31 15:00:22,565  INFO  发现 胜利图片1
2019-03-31 15:00:22,567  INFO  点击 胜利图片1 
2019-03-31 15:00:25,375  INFO  发现 胜利图片2
2019-03-31 15:00:25,376  INFO  点击 胜利图片2 
2019-03-31 15:00:34,441  INFO  发现 滑动
2019-03-31 15:00:34,444  INFO  点击 滑动 
2019-03-31 15:00:36,835  INFO  发现 小怪
2019-03-31 15:00:36,836  INFO  点击 小怪 
2019-03-31 15:00:48,532  INFO  发现 准备
